when you re stupid, you don t know it. life is so easy. have you ever seen a depressed retard? i envy that.,hate speech and offensive language
where da ratchet hoes at?,offensive language
where my scene hoes at?,offensive language
which one of these names is more offensive kike, wop, kraut, wetback jigaboo, towelhead, gook, or redskin.,hate speech and offensive language
who s downie like a brownie 4 brunch? Need mimosas,offensive language
who s pussy better then a crazy bitch?,offensive language
why are people acting like they didn t know hoe allen was going to the cavs 6 months ago?,offensive language
why are these freshman so ghetto lmao,hate speech and offensive language
why bitches gotta be bitches,offensive language
why cant girls just admit that they want the dick as much as us guys want the pussy? human nature duhh,offensive language
why did the fins sign finnegan? hes a certified bitch,offensive language
why do hoes think its a good idea to air out their dirty laundry at a public place? bitch im tryna enjoy my burrito,offensive language
why do little scrawny white boys play ghetto rap music while they walk around.,offensive language
why even get pregnant by someone that isn t an never will be fit to be a dad, smh stupid stupid hoes,offensive language
why is this thirsty white basic ass bitch still talking to me gtfo,hate speech and offensive language
why should there be an age limit on movies?
it ain t their fault if a 13yr old is traumatized from an R rates film
bunch of pussies,offensive language
why the fuck did twitter move the new tweet box to above the feed lol it looks fucking retarded,offensive language
why they playing trash on ESPN right now.,neither
why you act like a little booshie bitch now, that s why you don t have friends hoe,offensive language
why you think ol niggas wit no money dont even care about swag, rockin sandals wit velcor straps, they aint checkin for bitches,hate speech and offensive language
whys this bitch wearing a striped tshirt and nike shocks,offensive language
will u sell dat pussy for me?,offensive language
wish I had a brownie or a dab to knock me out rn,neither
wishing I could high five whoever named a species of birds great tits,offensive language
with Louisville (5) losing last night, a win to #iubb (7) tonight should have them back in the top 5! #ncaa #basketball #iu #hoosiers,neither
women hate hoes becuz they fuckin up the economy,offensive language
wondertrade is the best pokemon feature ever. i just got a level 27 japanese wobbuffet for a level 4 beginning area trash pokemon,neither
wouldn t be such a bitch if people didn t piss me off 24/7,offensive language
wow im gonna smoke myself retarded when i get home,offensive language
y give a bitch an inch when she rather have 9,offensive language
y all hoes avoid schemes,offensive language
y all moms was hoes with no morals so i ain t surprised,offensive language
ya bitch aint bad nigga, you aint got no taste,hate speech and offensive language
ya girl pussy is trash as fuck.,offensive language
ya ll niggers have a good thanksgiving,hate speech and offensive language
yal some faggots yup nigga you n you fuckin fruit cups.,hate speech and offensive language
yall crazy hoes need jesus lol,hate speech and offensive language
yall pussies i swur,offensive language
yay I like when jacob has colored layouts,neither
yeah I m a bitch, but guess what? you re still a slut.,offensive language
yeah i got soul i was brought up by colored women.,hate speech and offensive language
yeah these valley faggots can go fuck themselves,offensive language
yes good shapely eurotrash manbooty,hate speech and offensive language
yo bitch bitch gone let me fuck tonight
thursty Thursday at the WesGod cave,offensive language
yo bitch look like a boogawolf,offensive language
yo bitch want that vitamin D she lookin desperate,offensive language
yo bitch whippin in the early morning,offensive language
you a hoe nigga forreal,offensive language
you a pussy ass nigga and I know it nigga.,hate speech and offensive language
you ain t a real nigga without goal a to chase and a yellow bone bitch w/ some toes to paint,hate speech and offensive language
you ain t gotta be a dyke to like hoes,hate speech and offensive language
you bitches love yall some corny nigga,offensive language
you can t cuff a hoe lmao,offensive language
you drove me redneck crazy,offensive language
you fake niggah lolol,offensive language
you got niggas, and i got bitches.,hate speech and offensive language
you gotta understand that these bitches are childish,offensive language
you hoe spice,offensive language
you just want some attention hoe,offensive language
you know what they say, the early bird gets the worm. *puts gummy worms in your morning coffee*,offensive language
you know what your doing when you favorite a tweet, tryna cheat ass bitch haha,offensive language
you lil dumb ass bitch, i ain t fuckin wit chu!.. i got a million, trillion things i d rather fuckin  do.. than to be fuckin witchu.,offensive language
